R2_train,R2_test,RMSE_train,RMSE_test,MAPE_train,MAPE_test,eta,learning_rate,max_depth,n_estimators,objective,subsample,diff
0.40380141129453784,0.4069443146731724,1576731.8287724305,1613753.199081041,0.2710892781581366,0.26931353057682894,0.01,0.03,3,40,reg:squarederror,0.8,0.003142903378634543
0.40380141129453784,0.4069443146731724,1576731.8287724305,1613753.199081041,0.2710892781581366,0.26931353057682894,0.1,0.03,3,40,reg:squarederror,0.8,0.003142903378634543
0.40380141129453784,0.4069443146731724,1576731.8287724305,1613753.199081041,0.2710892781581366,0.26931353057682894,0.05,0.03,3,40,reg:squarederror,0.8,0.003142903378634543
0.3915316328337828,0.3953233845806875,1592873.7870049449,1629487.2481359935,0.2722697273864652,0.27048813179127745,0.01,0.03,3,40,reg:squarederror,0.3,0.0037917517469047146
0.3915316328337828,0.3953233845806875,1592873.7870049449,1629487.2481359935,0.2722697273864652,0.27048813179127745,0.1,0.03,3,40,reg:squarederror,0.3,0.0037917517469047146
0.3915316328337828,0.3953233845806875,1592873.7870049449,1629487.2481359935,0.2722697273864652,0.27048813179127745,0.05,0.03,3,40,reg:squarederror,0.3,0.0037917517469047146
0.4015956268381501,0.40549165330351455,1579645.8910464405,1615728.3956957702,0.2717232240944535,0.269599650985936,0.01,0.03,3,40,reg:squarederror,0.5,0.003896026465364466
0.4015956268381501,0.40549165330351455,1579645.8910464405,1615728.3956957702,0.2717232240944535,0.269599650985936,0.1,0.03,3,40,reg:squarederror,0.5,0.003896026465364466
0.4015956268381501,0.40549165330351455,1579645.8910464405,1615728.3956957702,0.2717232240944535,0.269599650985936,0.05,0.03,3,40,reg:squarederror,0.5,0.003896026465364466
0.41690725299627596,0.40520389101645315,1559305.3984494093,1616119.382174112,0.2799739208121363,0.2732534088346295,0.1,0.03,5,40,reg:squarederror,0.3,0.011703361979822802
0.41690725299627596,0.40520389101645315,1559305.3984494093,1616119.382174112,0.2799739208121363,0.2732534088346295,0.05,0.03,5,40,reg:squarederror,0.3,0.011703361979822802
