R2_train,R2_test,RMSE_train,RMSE_test,MAPE_train,MAPE_test,learning_rate,loss,max_depth,max_features,n_estimators,diff
0.921609784185222,0.8892588471453019,576532.2748248475,700600.2933178848,0.154050567550542,0.1725528684072174,0.3,huber,3,sqrt,45,0.03235093703992009
0.9275439053896467,0.8950069263358377,554281.2087584283,682175.5026260999,0.15507085329738782,0.1714815093912703,0.3,squared_error,3,sqrt,50,0.032536979053809034
0.9275439053896467,0.8950069263358377,554281.2087584283,682175.5026260999,0.15507085329738782,0.1714815093912703,0.3,squared_error,3,log2,50,0.032536979053809034
0.9242355020972395,0.8915932137611382,566794.4241508691,693176.8170411012,0.15026198083487674,0.16870131996131624,0.3,huber,3,sqrt,50,0.03264228833610128
0.9242355020972395,0.8915932137611382,566794.4241508691,693176.8170411012,0.15026198083487674,0.16870131996131624,0.3,huber,3,log2,50,0.03264228833610128
0.9414999375089395,0.9088556097116249,498047.6089783116,635595.4310772646,0.1394610448271042,0.16123516730524373,0.1,squared_error,5,log2,45,0.03264432779731452
0.9414999375089395,0.9088556097116249,498047.6089783116,635595.4310772646,0.1394610448271042,0.16123516730524373,0.1,squared_error,5,sqrt,45,0.03264432779731452
0.9296595876774922,0.8962714509005174,546128.8877415167,678055.0365925764,0.12939395988015573,0.15390502367437,0.1,absolute_error,5,sqrt,50,0.03338813677697483
0.9296595876774922,0.8962714509005174,546128.8877415167,678055.0365925764,0.12939395988015573,0.15390502367437,0.1,absolute_error,5,log2,50,0.03338813677697483
0.9437228418809983,0.909846181715671,488493.48242119845,632132.1183359638,0.1362827816841436,0.15984038564435477,0.1,squared_error,5,sqrt,50,0.03387666016532731
0.9437228418809983,0.909846181715671,488493.48242119845,632132.1183359638,0.1362827816841436,0.15984038564435477,0.1,squared_error,5,log2,50,0.03387666016532731
0.9258064307372252,0.8917677487826532,560887.5843179023,692618.5846183308,0.1320790848925179,0.1560984499858765,0.1,absolute_error,5,log2,45,0.03403868195457205
0.9258064307372252,0.8917677487826532,560887.5843179023,692618.5846183308,0.1320790848925179,0.1560984499858765,0.1,absolute_error,5,sqrt,45,0.03403868195457205
0.9251114703131289,0.8909513900504585,563508.3379753378,695225.7697378591,0.13491005592300756,0.1610068051495971,0.3,absolute_error,3,sqrt,100,0.03416008026267037
0.9251114703131289,0.8909513900504585,563508.3379753378,695225.7697378591,0.13491005592300756,0.1610068051495971,0.3,absolute_error,3,log2,100,0.03416008026267037
0.936399857768823,0.9011086104094408,519304.08382978034,662056.4704280797,0.13279285102638763,0.15858622979297424,0.1,huber,5,log2,45,0.03529124735938216
0.936399857768823,0.9011086104094408,519304.08382978034,662056.4704280797,0.13279285102638763,0.15858622979297424,0.1,huber,5,sqrt,45,0.03529124735938216
0.9231031728806166,0.887504500926671,571014.1951475042,706127.8945437582,0.15833041033635803,0.17586464266191243,0.5,huber,3,log2,45,0.035598671953945615
0.9231031728806166,0.887504500926671,571014.1951475042,706127.8945437582,0.15833041033635803,0.17586464266191243,0.5,huber,3,sqrt,45,0.035598671953945615
0.9395470302379464,0.9037681118876882,506292.52419288317,653093.4047823239,0.1300022286941942,0.15653914812000455,0.1,huber,5,sqrt,50,0.03577891835025815
0.9395470302379464,0.9037681118876882,506292.52419288317,653093.4047823239,0.1300022286941942,0.15653914812000455,0.1,huber,5,log2,50,0.03577891835025815
0.9274154917198079,0.8904085352880496,554772.166597294,696954.0728029783,0.13230876088354468,0.15995182977666225,0.3,absolute_error,3,log2,120,0.03700695643175822
0.9274154917198079,0.8904085352880496,554772.166597294,696954.0728029783,0.13230876088354468,0.15995182977666225,0.3,absolute_error,3,sqrt,120,0.03700695643175822
0.9248952415261961,0.8878379901437193,564321.2722011525,705080.4712137067,0.1558969196732272,0.17652659601641557,0.5,huber,3,log2,50,0.03705725138247673
0.9248952415261961,0.8878379901437193,564321.2722011525,705080.4712137067,0.1558969196732272,0.17652659601641557,0.5,huber,3,sqrt,50,0.03705725138247673
0.9417063498684197,0.9023761016166558,497168.17380277417,657799.9978545527,0.11741873197079905,0.1490466510689032,0.1,absolute_error,5,log2,100,0.0393302482517639
0.9417063498684197,0.9023761016166558,497168.17380277417,657799.9978545527,0.11741873197079905,0.1490466510689032,0.1,absolute_error,5,sqrt,100,0.0393302482517639
0.9443559299404981,0.9028954352615983,485738.0654911268,656048.0026060456,0.11479735199622657,0.1486096530959416,0.1,absolute_error,5,sqrt,120,0.041460494678899784
0.9443559299404981,0.9028954352615983,485738.0654911268,656048.0026060456,0.11479735199622657,0.1486096530959416,0.1,absolute_error,5,log2,120,0.041460494678899784
0.9177442680149036,0.87555168020057,590575.9812447489,742694.6805859251,0.14024371518981693,0.1737477829699101,0.5,absolute_error,3,log2,100,0.04219258781433366
0.9177442680149036,0.87555168020057,590575.9812447489,742694.6805859251,0.14024371518981693,0.1737477829699101,0.5,absolute_error,3,sqrt,100,0.04219258781433366
0.9562469616986818,0.9133584646523814,1078653,619696.2448331899,0.11928553512128091,0.1520058351470798,0.1,squared_error,5,log2,100,0.04288849704630049
0.9562469616986818,0.9133584646523814,430721.7501078653,619696.2448331899,0.11928553512128091,0.1520058351470798,0.1,squared_error,5,sqrt,100,0.04288849704630049
0.9366761220935423,0.8936940548824329,518174.9878780465,686427.3371867402,0.13611642525277076,0.16197383249720126,0.3,huber,3,log2,100,0.04298206721110942
0.9366761220935423,0.8936940548824329,518174.9878780465,686427.3371867402,0.13611642525277076,0.16197383249720126,0.3,huber,3,sqrt,100,0.04298206721110942
0.9197459681163745,0.8753554518306899,583345.8660800529,743279.9852435327,0.1374295261831991,0.17382462452622038,0.5,absolute_error,3,log2,120,0.04439051628568469
0.9197459681163745,0.8753554518306899,583345.8660800529,743279.9852435327,0.1374295261831991,0.17382462452622038,0.5,absolute_error,3,sqrt,120,0.04439051628568469
0.9524973277539456,0.9079663013318221,448798.82908658125,638688.7001473268,0.11542960203244179,0.15035376961733396,0.1,huber,5,log2,100,0.044531026422123476
0.9524973277539456,0.9079663013318221,448798.82908658125,638688.7001473268,0.11542960203244179,0.15035376961733396,0.1,huber,5,sqrt,100,0.044531026422123476
0.9392193689246159,0.894659579084045,507662.7487875106,683302.9871599502,0.13983739090956937,0.1655363577094128,0.3,squared_error,3,log2,100,0.04455978984057085
0.9392193689246159,0.894659579084045,507662.7487875106,683302.9871599502,0.13983739090956937,0.1655363577094128,0.3,squared_error,3,sqrt,100,0.04455978984057085
0.9399325015389487,0.8952954536786806,504675.7852609258,681237.5279244484,0.13253145618471324,0.1602380474195964,0.3,huber,3,log2,120,0.04463704786026812
0.9399325015389487,0.8952954536786806,504675.7852609258,681237.5279244484,0.13253145618471324,0.1602380474195964,0.3,huber,3,sqrt,120,0.04463704786026812
0.9268913161719128,0.8808111313007214,556771.7316040545,726831.3369800744,0.15648509664457513,0.17883890005198064,0.5,squared_error,3,sqrt,45,0.046080184871191365
0.9268913161719128,0.8808111313007214,556771.7316040545,726831.3369800744,0.15648509664457513,0.17883890005198064,0.5,squared_error,3,log2,45,0.046080184871191365
0.942598376303952,0.8963315020555345,493349.60306869703,677858.736329302,0.13642494287633364,0.16349660085179485,0.3,squared_error,3,log2,120,0.04626687424841758
0.942598376303952,0.8963315020555345,493349.60306869703,677858.736329302,0.13642494287633364,0.16349660085179485,0.3,squared_error,3,sqrt,120,0.04626687424841758
0.9346720154086793,0.888307315229356,526310.8516698456,703603.7731680289,0.12261386195534929,0.16949278918923494,0.5,absolute_error,5,log2,45,0.04636470017932326
0.9346720154086793,0.888307315229356,526310.8516698456,703603.7731680289,0.12261386195534929,0.16949278918923494,0.5,absolute_error,5,sqrt,45,0.04636470017932326
0.9596764395733085,0.9130478902038193,413496.7785036254,620805.9300030203,0.11561231369980492,0.15213988860117147,0.1,squared_error,5,log2,120,0.046628549369489236
0.9596764395733085,0.9130478902038193,413496.7785036254,620805.9300030203,0.11561231369980492,0.15213988860117147,0.1,squared_error,5,sqrt,120,0.046628549369489236
0.9356929346014149,0.8885569931909039,522182.1717762454,702816.9148266171,0.12128214264516692,0.17037258159594118,0.5,absolute_error,5,sqrt,50,0.04713594141051103
0.9356929346014149,0.8885569931909039,522182.1717762454,702816.9148266171,0.12128214264516692,0.17037258159594118,0.5,absolute_error,5,log2,50,0.04713594141051103
0.9557099008396592,0.9083193248538431,433357.20424920606,637462.5798769533,0.11095789734435042,0.14927609236275946,0.1,huber,5,sqrt,120,0.047390575985816086
0.9557099008396592,0.9083193248538431,433357.20424920606,637462.5798769533,0.11095789734435042,0.14927609236275946,0.1,huber,5,log2,120,0.047390575985816086
0.9287246677523537,0.8802238837220224,549746.3058500396,728619.6981217472,0.15386608720485542,0.17793903243711132,0.5,squared_error,3,sqrt,50,0.04850078403033131
0.9287246677523537,0.8802238837220224,549746.3058500396,728619.6981217472,0.15386608720485542,0.17793903243711132,0.5,squared_error,3,log2,50,0.04850078403033131
