R2_train,R2_test,RMSE_train,RMSE_test,MAPE_train,MAPE_test,fit_intercept,diff
0.6988615559681548,0.5690391849078233,895345.0792014,1053950.5821968168,0.3359285536837197,0.41160899871587736,True,0.12982237106033145
0.682388005607997,0.5302209487722587,919508.6042474915,1100393.9129724624,0.33303351127631153,0.4247286111881801,False,0.15216705683573828
