R2_train,R2_test,RMSE_train,RMSE_test,MAPE_train,MAPE_test,eta,learning_rate,max_depth,n_estimators,objective,subsample,diff
0.7818041784661649,0.7739045973300284,966832.4711535538,982220.1293046878,0.19868281972535,0.20457436904176884,0.01,0.02,3,80,reg:squarederror,0.8,0.007899581136136535
0.7818041784661649,0.7739045973300284,966832.4711535538,982220.1293046878,0.19868281972535,0.20457436904176884,0.05,0.02,3,80,reg:squarederror,0.8,0.007899581136136535
0.8573162178068546,0.8494165098435668,781835.3800252104,801588.8060000831,0.16363163964355273,0.17168222524801138,0.05,0.02,3,100,reg:squarederror,0.8,0.007899707963287872
0.8573162178068546,0.8494165098435668,781835.3800252104,801588.8060000831,0.16363163964355273,0.17168222524801138,0.01,0.02,3,100,reg:squarederror,0.8,0.007899707963287872
0.7804900654520327,0.7725437910584083,969739.5384927432,985171.5519158663,0.19973090151104766,0.2052515845317991,0.01,0.02,3,80,reg:squarederror,0.5,0.007946274393624386
0.7804900654520327,0.7725437910584083,969739.5384927432,985171.5519158663,0.19973090151104766,0.2052515845317991,0.05,0.02,3,80,reg:squarederror,0.5,0.007946274393624386
0.7772944189630913,0.7690357089515101,976772.8133950478,992739.6870825047,0.20033064911959694,0.20522057983580833,0.01,0.02,3,80,reg:squarederror,0.3,0.008258710011581183
0.7772944189630913,0.7690357089515101,976772.8133950478,992739.6870825047,0.20033064911959694,0.20522057983580833,0.05,0.02,3,80,reg:squarederror,0.3,0.008258710011581183
0.8554905667836452,0.846739992110081,786821.306683125,808681.2731117145,0.16343693744835608,0.17021001702619193,0.05,0.02,3,100,reg:squarederror,0.3,0.008750574673564215
0.8554905667836452,0.846739992110081,786821.306683125,808681.2731117145,0.16343693744835608,0.17021001702619193,0.01,0.02,3,100,reg:squarederror,0.3,0.008750574673564215
0.8570286026526012,0.848229075187564,782622.976536341,804743.08690209,0.164121727969676,0.17158349266174402,0.01,0.02,3,100,reg:squarederror,0.5,0.008799527465037205
0.8570286026526012,0.848229075187564,782622.976536341,804743.08690209,0.164121727969676,0.17158349266174402,0.05,0.02,3,100,reg:squarederror,0.5,0.008799527465037205
0.7627851391747502,0.7534499255403941,1008089.1939968849,1025688.6112715695,0.20499201463220545,0.2092465604421079,0.01,0.02,3,80,reg:squarederror,0.1,0.009335213634356077
0.7627851391747502,0.7534499255403941,1008089.1939968849,1025688.6112715695,0.20499201463220545,0.2092465604421079,0.05,0.02,3,80,reg:squarederror,0.1,0.009335213634356077
0.8936876855500646,0.8842900165659463,674869.4974983265,702665.0943877614,0.15038649044703867,0.15911136636281056,0.05,0.03,3,80,reg:squarederror,0.5,0.009397668984118313
0.8936876855500646,0.8842900165659463,674869.4974983265,702665.0943877614,0.15038649044703867,0.15911136636281056,0.01,0.03,3,80,reg:squarederror,0.5,0.009397668984118313
0.8940896492749678,0.8845971474996182,673592.4584121013,701731.926921977,0.15012804151950748,0.15897724422631795,0.01,0.03,3,80,reg:squarederror,0.8,0.00949250177534966
0.8940896492749678,0.8845971474996182,673592.4584121013,701731.926921977,0.15012804151950748,0.15897724422631795,0.05,0.03,3,80,reg:squarederror,0.8,0.00949250177534966
0.8873854794988781,0.87788460520158,694584.694212706,721852.0152730242,0.15108266373968585,0.15771255478441282,0.01,0.03,3,80,reg:squarederror,0.1,0.009500874297298179
0.8873854794988781,0.87788460520158,694584.694212706,721852.0152730242,0.15108266373968585,0.15771255478441282,0.05,0.03,3,80,reg:squarederror,0.1,0.009500874297298179
0.8449052060498848,0.8348314148714324,815129.5230936784,839511.5752704139,0.1659935118241368,0.17314708669891474,0.05,0.02,3,100,reg:squarederror,0.1,0.010073791178452418
0.8449052060498848,0.8348314148714324,815129.5230936784,839511.5752704139,0.1659935118241368,0.17314708669891474,0.01,0.02,3,100,reg:squarederror,0.1,0.010073791178452418
0.9120435434244821,0.9019193941479857,613849.456306333,646925.893426068,0.14550744913081737,0.15282618599405567,0.05,0.03,3,100,reg:squarederror,0.1,0.010124149276496408
0.9120435434244821,0.9019193941479857,613849.456306333,646925.893426068,0.14550744913081737,0.15282618599405567,0.01,0.03,3,100,reg:squarederror,0.1,0.010124149276496408
0.8928884899466505,0.8825749123398237,677401.3908793592,707853.5441557858,0.15014312254017398,0.15822295821995233,0.05,0.03,3,80,reg:squarederror,0.3,0.01031357760682683
0.8928884899466505,0.8825749123398237,677401.3908793592,707853.5441557858,0.15014312254017398,0.15822295821995233,0.01,0.03,3,80,reg:squarederror,0.3,0.01031357760682683
0.7618771542697627,0.751263475545947,1010016.6776726051,1030226.5673168303,0.20659779757697244,0.21066241841085764,0.01,0.02,5,80,reg:squarederror,0.1,0.01061367872381569
0.7618771542697627,0.751263475545947,1010016.6776726051,1030226.5673168303,0.20659779757697244,0.21066241841085764,0.05,0.02,5,80,reg:squarederror,0.1,0.01061367872381569
0.9163892526390587,0.9052060622910957,598492.9868884878,635994.3337108688,0.1461482667636389,0.1562542730287119,0.05,0.03,3,100,reg:squarederror,0.5,0.011183190347963001
0.9163892526390587,0.9052060622910957,598492.9868884878,635994.3337108688,0.1461482667636389,0.1562542730287119,0.01,0.03,3,100,reg:squarederror,0.5,0.011183190347963001
0.9162158563972072,0.9047491763905666,599113.2581423327,637525.1676599932,0.1455302611584566,0.15625803203534613,0.05,0.03,3,100,reg:squarederror,0.8,0.011466680006640528
0.9162158563972072,0.9047491763905666,599113.2581423327,637525.1676599932,0.1455302611584566,0.15625803203534613,0.01,0.03,3,100,reg:squarederror,0.8,0.011466680006640528
0.8458720319403445,0.8343199580721257,812584.8846143942,840810.3755826411,0.1620423719954881,0.16939300973021879,0.01,0.02,5,100,reg:squarederror,0.1,0.011552073868218882
0.8458720319403445,0.8343199580721257,812584.8846143942,840810.3755826411,0.1620423719954881,0.16939300973021879,0.05,0.02,5,100,reg:squarederror,0.1,0.011552073868218882
0.9158566562145174,0.9043023553740411,600396.1466583493,639018.731417551,0.14546778372549193,0.155127091550877,0.01,0.03,3,100,reg:squarederror,0.3,0.011554300840476261
0.9158566562145174,0.9043023553740411,600396.1466583493,639018.731417551,0.14546778372549193,0.155127091550877,0.05,0.03,3,100,reg:squarederror,0.3,0.011554300840476261
0.7596937478619027,0.7481244137029526,1014636.6559513344,1036706.9297686392,0.2099139669451902,0.21396872402859562,0.01,0.02,7,80,reg:squarederror,0.1,0.011569334158950118
0.7596937478619027,0.7481244137029526,1014636.6559513344,1036706.9297686392,0.2099139669451902,0.21396872402859562,0.05,0.02,7,80,reg:squarederror,0.1,0.011569334158950118
0.8892487964883842,0.877422678534989,688814.4356826139,723216.0036619888,0.14282661887040404,0.1506409321488818,0.01,0.03,5,80,reg:squarederror,0.1,0.011826117953395165
0.8892487964883842,0.877422678534989,688814.4356826139,723216.0036619888,0.14282661887040404,0.1506409321488818,0.05,0.03,5,80,reg:squarederror,0.1,0.011826117953395165
0.9254125742776182,0.9128652729885885,565276.358261742,609759.5371929092,0.1478995482536662,0.1567878462984299,0.05,0.05,3,80,reg:squarederror,0.1,0.0125473012890297
0.9254125742776182,0.9128652729885885,565276.358261742,609759.5371929092,0.1478995482536662,0.1567878462984299,0.01,0.05,3,80,reg:squarederror,0.1,0.0125473012890297
0.8875594369317042,0.8738620129328766,694048.0188926908,733644.9161746057,0.14191668411488928,0.1512905674637311,0.05,0.03,7,80,reg:squarederror,0.1,0.013697423998827674
0.8875594369317042,0.8738620129328766,694048.0188926908,733644.9161746057,0.14191668411488928,0.1512905674637311,0.01,0.03,7,80,reg:squarederror,0.1,0.013697423998827674
0.8438834088976962,0.8298081550409284,817810.2375114985,852181.9623059871,0.163599313360885,0.1725000617361817,0.05,0.02,7,100,reg:squarederror,0.1,0.014075253856767778
0.8438834088976962,0.8298081550409284,817810.2375114985,852181.9623059871,0.163599313360885,0.1725000617361817,0.01,0.02,7,100,reg:squarederror,0.1,0.014075253856767778
0.9286370820488239,0.9145442033788465,552922.5634174811,603856.4755140323,0.1474177569244038,0.15698181461065944,0.05,0.05,3,100,reg:squarederror,0.1,0.014092878669977438
0.9286370820488239,0.9145442033788465,552922.5634174811,603856.4755140323,0.1474177569244038,0.15698181461065944,0.01,0.05,3,100,reg:squarederror,0.1,0.014092878669977438
0.928229583899495,0.9134523035030665,554498.9716786933,607702.0775354138,0.14534865117976406,0.15823591934363712,0.05,0.05,3,80,reg:squarederror,0.5,0.01477728039642845
0.928229583899495,0.9134523035030665,554498.9716786933,607702.0775354138,0.14534865117976406,0.15823591934363712,0.01,0.05,3,80,reg:squarederror,0.5,0.01477728039642845
0.9162538957287482,0.9012620848797639,598977.2392358617,649090.0333952596,0.13396794857860786,0.14462589712375867,0.01,0.03,5,100,reg:squarederror,0.1,0.014991810848984266
0.9162538957287482,0.9012620848797639,598977.2392358617,649090.0333952596,0.13396794857860786,0.14462589712375867,0.05,0.03,5,100,reg:squarederror,0.1,0.014991810848984266
0.9280180431077709,0.912939965387373,555315.5535741799,609498.1364374654,0.1459410561006769,0.15966905951109978,0.01,0.05,3,80,reg:squarederror,0.8,0.015078077720397931
0.9280180431077709,0.912939965387373,555315.5535741799,609498.1364374654,0.1459410561006769,0.15966905951109978,0.05,0.05,3,80,reg:squarederror,0.8,0.015078077720397931
0.9276786033548815,0.9123405985204661,556623.3429536982,611592.5899581144,0.1452372069742798,0.15711280878850983,0.01,0.05,3,80,reg:squarederror,0.3,0.015338004834415386
0.9276786033548815,0.9123405985204661,556623.3429536982,611592.5899581144,0.1452372069742798,0.15711280878850983,0.05,0.05,3,80,reg:squarederror,0.3,0.015338004834415386
0.7826356494616278,0.7668323187422078,964988.57594063,997463.7955663197,0.1985671959598047,0.20479025026181746,0.01,0.02,5,80,reg:squarederror,0.3,0.015803330719419972
0.7826356494616278,0.7668323187422078,964988.57594063,997463.7955663197,0.1985671959598047,0.20479025026181746,0.05,0.02,5,80,reg:squarederror,0.3,0.015803330719419972
0.9316863924391768,0.9148833694001559,540980.5153478071,602656.9593539379,0.1449905992111517,0.15956606380276925,0.05,0.05,3,100,reg:squarederror,0.5,0.016803023039020926
0.9316863924391768,0.9148833694001559,540980.5153478071,602656.9593539379,0.1449905992111517,0.15956606380276925,0.01,0.05,3,100,reg:squarederror,0.5,0.016803023039020926
0.7883847603103492,0.7714131477729302,952141.4750836082,987617.0705819703,0.19710112516253722,0.20447511564441553,0.01,0.02,5,80,reg:squarederror,0.5,0.016971612537418967
0.7883847603103492,0.7714131477729302,952141.4750836082,987617.0705819703,0.19710112516253722,0.20447511564441553,0.05,0.02,5,80,reg:squarederror,0.5,0.016971612537418967
0.9314983041492289,0.9144444101385024,541724.7459720924,604208.9572312561,0.1456699396223319,0.16066505151717142,0.05,0.05,3,100,reg:squarederror,0.8,0.017053894010726434
0.9314983041492289,0.9144444101385024,541724.7459720924,604208.9572312561,0.1456699396223319,0.16066505151717142,0.01,0.05,3,100,reg:squarederror,0.8,0.017053894010726434
0.9313930045890322,0.9141847630214611,542140.9507982095,605125.0999828818,0.14548565575356576,0.158880794558998,0.05,0.05,3,100,reg:squarederror,0.3,0.01720824156757106
0.9313930045890322,0.9141847630214611,542140.9507982095,605125.0999828818,0.14548565575356576,0.158880794558998,0.01,0.05,3,100,reg:squarederror,0.3,0.01720824156757106
0.8627737701159996,0.8453509273549263,766737.2783418826,812337.7288025689,0.15498880031466702,0.16529508367919674,0.01,0.02,5,100,reg:squarederror,0.3,0.01742284276107331
0.8627737701159996,0.8453509273549263,766737.2783418826,812337.7288025689,0.15498880031466702,0.16529508367919674,0.05,0.02,5,100,reg:squarederror,0.3,0.01742284276107331
0.9177705862082197,0.8999831933246178,593528.5443054168,653280.1412918849,0.12862856314689106,0.14253843531441232,0.01,0.03,7,100,reg:squarederror,0.1,0.01778739288360187
0.9177705862082197,0.8999831933246178,593528.5443054168,653280.1412918849,0.12862856314689106,0.14253843531441232,0.05,0.03,7,100,reg:squarederror,0.1,0.01778739288360187
0.7825304525374706,0.7636760377271999,965222.0584561588,1004192.2009522627,0.19988800196525586,0.2073721217020484,0.01,0.02,7,80,reg:squarederror,0.3,0.018854414810270614
0.7825304525374706,0.7636760377271999,965222.0584561588,1004192.2009522627,0.19988800196525586,0.2073721217020484,0.05,0.02,7,80,reg:squarederror,0.3,0.018854414810270614
0.9324983494806282,0.9135717869295243,537755.9311132686,607282.4510907454,0.13376689403254793,0.14860071533806993,0.01,0.05,5,80,reg:squarederror,0.1,0.01892656255110381
0.9324983494806282,0.9135717869295243,537755.9311132686,607282.4510907454,0.13376689403254793,0.14860071533806993,0.05,0.05,5,80,reg:squarederror,0.1,0.01892656255110381
0.7922074475782219,0.7732161015480685,943502.3841019244,983714.499303634,0.19572244399381156,0.20441540182156218,0.05,0.02,5,80,reg:squarederror,0.8,0.0189913460301534
0.7922074475782219,0.7732161015480685,943502.3841019244,983714.499303634,0.19572244399381156,0.20441540182156218,0.01,0.02,5,80,reg:squarederror,0.8,0.0189913460301534
0.8676521347452495,0.8483016611922514,752985.2747970609,804550.6255614694,0.1536956005706292,0.16625706658167755,0.01,0.02,5,100,reg:squarederror,0.5,0.019350473552998126
