R2_train,R2_test,RMSE_train,RMSE_test,MAPE_train,MAPE_test,ccp_alpha,max_depth,max_features,min_samples_leaf,min_samples_split,splitter,diff
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,3.8888888888888893,3,sqrt,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,3.8888888888888893,3,sqrt,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,3.3333333333333335,3,log2,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,3.8888888888888893,3,log2,5,2,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,3.8888888888888893,3,log2,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,3.3333333333333335,3,log2,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,2.7777777777777777,3,sqrt,5,2,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,3.8888888888888893,3,log2,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,3.3333333333333335,3,sqrt,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,3.3333333333333335,3,sqrt,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,3.3333333333333335,3,sqrt,5,2,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,2.7777777777777777,3,log2,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,2.7777777777777777,3,log2,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,2.7777777777777777,3,log2,5,2,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,2.7777777777777777,3,sqrt,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,3.3333333333333335,3,log2,5,2,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,5.0,3,log2,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,2.2222222222222223,3,sqrt,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,1.1111111111111112,3,log2,5,2,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,4.444444444444445,3,sqrt,5,2,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,4.444444444444445,3,sqrt,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,4.444444444444445,3,sqrt,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,1.1111111111111112,3,log2,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,1.1111111111111112,3,log2,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,1.1111111111111112,3,sqrt,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,1.1111111111111112,3,sqrt,5,2,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,1.1111111111111112,3,sqrt,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,4.444444444444445,3,log2,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,1.6666666666666667,3,sqrt,5,2,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,1.6666666666666667,3,sqrt,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,4.444444444444445,3,log2,5,2,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,1.6666666666666667,3,sqrt,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,0.0,3,sqrt,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,1.6666666666666667,3,log2,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,1.6666666666666667,3,log2,5,2,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,1.6666666666666667,3,log2,5,3,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,0.0,3,sqrt,5,5,random,0.009207841477930745
0.4298342268354274,0.42062638535749663,1231992.0962233364,1222026.7499342873,0.4561196983159312,0.4621287840458074,0.0,3,sqrt,5,2,random,0.009207841477930745
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,4.444444444444445,7,sqrt,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,3.3333333333333335,7,log2,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,3.3333333333333335,7,log2,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,3.3333333333333335,7,log2,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,5.0,7,log2,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,5.0,7,log2,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,5.0,7,log2,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,0.0,7,log2,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,0.0,7,log2,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,4.444444444444445,7,log2,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,4.444444444444445,7,log2,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,3.3333333333333335,7,sqrt,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,5.0,7,sqrt,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,3.3333333333333335,7,sqrt,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,3.3333333333333335,7,sqrt,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,4.444444444444445,7,log2,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,0.0,7,sqrt,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,0.0,7,sqrt,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,0.0,7,sqrt,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,0.0,7,log2,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,2.7777777777777777,7,log2,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,1.6666666666666667,7,log2,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,2.7777777777777777,7,log2,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,1.6666666666666667,7,log2,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,1.6666666666666667,7,log2,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,1.6666666666666667,7,sqrt,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,1.6666666666666667,7,sqrt,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,0.5555555555555556,7,sqrt,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,0.5555555555555556,7,sqrt,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,4.444444444444445,7,sqrt,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,0.5555555555555556,7,sqrt,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,0.5555555555555556,7,log2,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,0.5555555555555556,7,log2,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,0.5555555555555556,7,log2,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,1.1111111111111112,7,log2,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,1.1111111111111112,7,log2,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,2.7777777777777777,7,log2,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,1.1111111111111112,7,log2,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,2.2222222222222223,7,sqrt,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,2.2222222222222223,7,sqrt,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,2.2222222222222223,7,log2,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,2.2222222222222223,7,log2,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,2.2222222222222223,7,log2,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,5.0,7,sqrt,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,1.1111111111111112,7,sqrt,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,1.1111111111111112,7,sqrt,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,1.1111111111111112,7,sqrt,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,1.6666666666666667,7,sqrt,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,2.7777777777777777,7,sqrt,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,2.7777777777777777,7,sqrt,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,2.7777777777777777,7,sqrt,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,2.2222222222222223,7,sqrt,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,4.444444444444445,7,sqrt,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,5.0,7,sqrt,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,3.8888888888888893,7,sqrt,5,2,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,3.8888888888888893,7,sqrt,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,3.8888888888888893,7,log2,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,3.8888888888888893,7,sqrt,5,5,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,3.8888888888888893,7,log2,5,3,random,0.12243097216189713
0.5562174222190657,0.43378645005716854,1086907.2215803587,1208068.2908615074,0.40257953522119855,0.4945671357562149,3.8888888888888893,7,log2,5,2,random,0.12243097216189713
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,3.3333333333333335,5,sqrt,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,3.3333333333333335,5,sqrt,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,3.3333333333333335,5,sqrt,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,3.3333333333333335,5,log2,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,1.6666666666666667,5,log2,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,3.8888888888888893,5,log2,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,3.3333333333333335,5,log2,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,1.1111111111111112,5,log2,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,3.3333333333333335,5,log2,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,1.6666666666666667,5,log2,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,3.8888888888888893,5,log2,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,0.0,5,sqrt,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,5.0,5,sqrt,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,3.8888888888888893,5,sqrt,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,3.8888888888888893,5,sqrt,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,3.8888888888888893,5,sqrt,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,1.1111111111111112,5,log2,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,4.444444444444445,5,sqrt,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,4.444444444444445,5,sqrt,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,2.7777777777777777,5,log2,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,4.444444444444445,5,sqrt,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,0.5555555555555556,5,log2,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,2.7777777777777777,5,log2,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,2.7777777777777777,5,sqrt,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,0.5555555555555556,5,sqrt,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,2.7777777777777777,5,sqrt,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,0.5555555555555556,5,sqrt,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,2.7777777777777777,5,sqrt,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,0.0,5,sqrt,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,0.5555555555555556,5,sqrt,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,2.7777777777777777,5,log2,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,0.0,5,sqrt,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,1.6666666666666667,5,log2,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,1.1111111111111112,5,log2,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,2.2222222222222223,5,log2,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,2.2222222222222223,5,log2,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,5.0,5,log2,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,5.0,5,log2,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,5.0,5,log2,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,4.444444444444445,5,log2,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,2.2222222222222223,5,log2,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,0.5555555555555556,5,log2,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,4.444444444444445,5,log2,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,4.444444444444445,5,log2,5,2,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,3.8888888888888893,5,log2,5,5,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,2.2222222222222223,5,sqrt,5,3,random,0.1297553235786646
0.5828143451395438,0.4530590215608792,1053833.580579457,1187330.4007013477,0.34562042165637324,0.4218066040945721,2.2222222222222223,5,sqrt,5,2,random,0.1297553235786646
