precio,zona,barrio_sector,baños_familiares,area_bruta,numero_niveles,parqueaderos,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma,tipo_cocina_freq,tipo_pisos_freq
8000000.0,poblado,los parra,3.0,160.0,1.0,2.0,2.0,6.0,160.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
6000000.0,poblado,los parra,3.0,160.0,1.0,2.0,2.0,6.0,160.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
2700000.0,poblado,ciudad del rio,2.0,42.0,1.0,1.0,1.0,6.0,42.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
4800000.0,poblado,patio bonito,3.0,160.0,1.0,1.0,3.0,6.0,160.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
9000000.0,poblado,el campestre,1.0,390.0,1.0,4.0,4.0,6.0,390.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.0083824899099658
4200000.0,poblado,el tesoro,2.0,95.0,1.0,1.0,3.0,5.0,95.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
4300000.0,poblado,aguacatala,3.0,128.0,1.0,2.0,4.0,6.0,128.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.0378764358894753
4000000.0,poblado,ciudad del rio,1.0,88.0,1.0,0.0,1.0,5.0,88.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
5200000.0,poblado,vizcaya,4.0,168.0,1.0,2.0,3.0,6.0,168.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.166718410431543
5000000.0,poblado,santa ma. los angeles,2.0,82.0,1.0,1.0,3.0,5.0,82.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
3500000.0,poblado,el poblado,2.0,85.0,1.0,1.0,2.0,4.0,85.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
7600000.0,poblado,el campestre,4.0,250.0,2.0,2.0,4.0,6.0,250.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.166718410431543
4200000.0,poblado,el tesoro,2.0,129.0,1.0,2.0,3.0,6.0,129.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.0568146538342129
4600000.0,poblado,loma los gonzalez,3.0,85.0,1.0,1.0,2.0,6.0,85.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
3800000.0,poblado,manila,2.0,80.0,1.0,0.0,3.0,6.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.166718410431543
4800000.0,poblado,las santas,2.0,94.0,1.0,2.0,2.0,6.0,94.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
5300000.0,poblado,loma los gonzalez,2.0,61.0,1.0,1.0,1.0,6.0,61.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.0971747904377522
7700000.0,poblado,el tesoro,4.0,180.0,1.0,2.0,3.0,6.0,180.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.0568146538342129
4400000.0,poblado,el campestre,3.0,130.0,1.0,2.0,3.0,6.0,130.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.0971747904377522
5200000.0,poblado,san lucas,3.0,161.0,1.0,2.0,3.0,6.0,161.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.0971747904377522
5900000.0,poblado,el campestre,2.0,72.0,1.0,1.0,2.0,6.0,72.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.0971747904377522
3900000.0,poblado,castropol,3.0,74.0,1.0,1.0,2.0,5.0,74.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
3700000.0,poblado,patio bonito,2.0,80.0,1.0,1.0,3.0,6.0,80.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.0378764358894753
2900000.0,poblado,aguacatala,2.0,49.0,1.0,0.0,2.0,4.0,49.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
3100000.0,poblado,la frontera,2.0,80.0,1.0,1.0,2.0,5.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.166718410431543
4700000.0,poblado,la frontera,2.0,80.0,1.0,1.0,2.0,5.0,80.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.166718410431543
7700000.0,poblado,las palmas,3.0,148.0,2.0,1.0,3.0,6.0,148.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.166718410431543
5300000.0,poblado,san lucas,5.0,360.0,2.0,2.0,5.0,5.0,360.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
6200000.0,poblado,la linde,3.0,158.0,1.0,2.0,3.0,6.0,158.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.0568146538342129
2500000.0,poblado,ciudad del rio,2.0,48.0,1.0,1.0,1.0,5.0,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0077615647314498,0.5967090965538653
6500000.0,poblado,el poblado,3.0,200.0,1.0,2.0,3.0,0.0,200.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
4700000.0,poblado,las lomas,2.0,125.0,1.0,2.0,2.0,6.0,125.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.0971747904377522
4500000.0,poblado,patio bonito,3.0,150.0,1.0,2.0,3.0,6.0,150.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
6000000.0,poblado,los balsos,3.0,200.0,1.0,3.0,3.0,6.0,200.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.0121080409810617
6000000.0,poblado,los balsos,3.0,119.0,1.0,2.0,3.0,6.0,119.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.166718410431543
2700000.0,poblado,ciudad del rio,1.0,44.0,1.0,1.0,1.0,5.0,44.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
4800000.0,poblado,la frontera,2.0,133.0,1.0,1.0,2.0,6.0,133.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
3600000.0,poblado,patio bonito,2.0,70.0,1.0,1.0,2.0,0.0,70.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
3700000.0,poblado,las lomas,1.0,55.0,1.0,1.0,1.0,6.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.0971747904377522
3500000.0,poblado,aguacatala,2.0,60.0,1.0,1.0,1.0,6.0,60.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.0568146538342129
6200000.0,poblado,la tomatera,4.0,168.0,1.0,2.0,3.0,6.0,168.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.166718410431543
3800000.0,poblado,patio bonito,2.0,56.0,1.0,0.0,2.0,5.0,56.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
5000000.0,poblado,el campestre,2.0,94.0,1.0,1.0,2.0,5.0,94.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.166718410431543
6200000.0,poblado,las lomas,4.0,212.0,1.0,2.0,3.0,6.0,212.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.0568146538342129
2700000.0,poblado,ciudad del rio,1.0,42.0,1.0,0.0,1.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
5700000.0,poblado,loma los gonzalez,3.0,107.0,1.0,2.0,3.0,6.0,107.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.166718410431543
3800000.0,poblado,manila,2.0,79.0,1.0,0.0,3.0,6.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
3500000.0,poblado,castropol,4.0,163.0,1.0,2.0,3.0,5.0,163.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
5300000.0,poblado,la linde,2.0,80.0,1.0,1.0,2.0,5.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
2700000.0,poblado,ciudad del rio,1.0,42.0,1.0,1.0,1.0,6.0,42.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
7200000.0,poblado,loma los gonzalez,3.0,130.0,1.0,2.0,3.0,6.0,130.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.0971747904377522
3600000.0,poblado,loma de san julian,2.0,90.0,1.0,1.0,3.0,6.0,90.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.166718410431543
3700000.0,poblado,loma los gonzalez,2.0,85.0,1.0,2.0,2.0,6.0,85.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.0971747904377522
4100000.0,poblado,el campestre,2.0,115.0,1.0,2.0,3.0,6.0,115.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
4800000.0,poblado,castropol,2.0,85.0,1.0,1.0,2.0,6.0,85.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
7000000.0,poblado,castropol,2.0,85.0,1.0,1.0,2.0,6.0,85.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
8000000.0,poblado,el campestre,4.0,270.0,1.0,2.0,3.0,6.0,270.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
3600000.0,poblado,ciudad del rio,3.0,75.0,1.0,1.0,1.0,6.0,75.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.166718410431543
3500000.0,poblado,ciudad del rio,2.0,80.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0077615647314498,0.5967090965538653
2500000.0,poblado,ciudad del rio,1.0,45.0,1.0,1.0,1.0,5.0,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0077615647314498,0.0971747904377522
3600000.0,poblado,loma los gonzalez,2.0,93.0,1.0,1.0,2.0,6.0,93.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
4600000.0,poblado,milla de oro,3.0,90.0,1.0,2.0,2.0,6.0,90.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.0971747904377522
5700000.0,poblado,loma los gonzalez,4.0,120.0,1.0,2.0,3.0,6.0,120.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
9000000.0,poblado,loma los gonzalez,4.0,280.0,1.0,1.0,3.0,6.0,280.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.0971747904377522
6300000.0,poblado,la linde,3.0,173.0,1.0,2.0,3.0,5.0,173.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.166718410431543
8500000.0,poblado,astorga,3.0,219.0,1.0,2.0,4.0,6.0,219.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.0971747904377522
4500000.0,poblado,aguacatala,3.0,130.0,1.0,2.0,3.0,6.0,130.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
3300000.0,poblado,alejandria,2.0,75.0,1.0,1.0,2.0,6.0,75.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
3500000.0,poblado,patio bonito,2.0,70.0,1.0,1.0,3.0,5.0,70.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
5700000.0,poblado,alejandria,4.0,192.0,1.0,3.0,3.0,5.0,192.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.166718410431543
2600000.0,poblado,loma del indio,2.0,85.0,1.0,1.0,3.0,4.0,85.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
8000000.0,poblado,el poblado,2.0,67.0,1.0,2.0,3.0,4.0,67.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
9000000.0,poblado,la calera,4.0,435.0,1.0,1.0,3.0,6.0,435.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.0083824899099658
2500000.0,poblado,loma del indio,2.0,67.0,1.0,1.0,2.0,4.0,67.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.166718410431543
9500000.0,poblado,el poblado,2.0,297.0,1.0,2.0,3.0,4.0,297.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
2600000.0,poblado,ciudad del rio,1.0,42.0,1.0,1.0,1.0,4.0,42.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
2700000.0,poblado,ciudad del rio,1.0,42.0,1.0,1.0,1.0,4.0,42.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
3500000.0,poblado,manila,2.0,110.0,1.0,0.0,3.0,5.0,110.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
4400000.0,poblado,milla de oro,3.0,85.0,1.0,1.0,2.0,6.0,85.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8615336851909345,0.5967090965538653
3300000.0,poblado,santa ma. los angeles,2.0,70.0,1.0,1.0,2.0,5.0,70.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8615336851909345,0.5967090965538653
