R2_train,R2_test,RMSE_train,RMSE_test,MAPE_train,MAPE_test,fit_intercept,diff
0.7329458393957926,0.7409722555866867,1059995.0527401576,1071375.8422088542,0.28150874394402525,0.27821008305361344,True,0.008026416190894059
0.7327187975327655,0.741540784208092,1060445.5458564153,1070199.438450912,0.2798835810073722,0.2760072758170692,False,0.00882198667532652
