,codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
73,Código 1304147  / Belén La Nubia,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Belén La Nubia Medellin ,Belén La Nubia,Ceramica,3,120 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,4,4,120 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Código 1304100  / Belen Altavista,"EN ARRIENDO $1,150,000",Apartamento en Arriendo Belen Altavista Medellin ,Belen Altavista,Ceramica,1,50 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,50 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Código 1304093  / Belén Miravalle,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Belén Miravalle Medellin ,Belén Miravalle,Retal de marmol,"2
                                    Cabinados",130 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (Cubierto),,"3
                                    Con closet",4,130 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
76,Código 1304039  / Belén Las Playas,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Belén Las Playas Medellin ,Belén Las Playas,Ceramica,"1
                                    CABINADO",72 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,"3
                                    2 CLOSET",3,72 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Código 1303965  / Belén San Bernardo,"EN ARRIENDO $2,400,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,2 + Baño de servicio,100 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,1 (),,3 + Alcoba de servicio,3,100 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
78,Código 1303950  / Santa Fé,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Porcelanato,2,67 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,4,67 M2.,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
79,Código 1303826  / Belén San Bernardo,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,2,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,3,60 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
80,Código 1303728  / Malibú,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Malibú Medellin ,Malibú,Porcelanato,2,95 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,5,95 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
81,Código 1303721  / Belén Miravalle,"EN ARRIENDO $850,000",Apartamento en Arriendo Belén Miravalle Medellin ,Belén Miravalle,Ceramica,1,25 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,0,4,25 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Código 1303683  / Loma de los Bernal,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,2,80 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,4,80 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0
83,Código 1303666  / Belén Los Alpes,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,1,52 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,1 (),,1,3,52 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
84,Código 1303645  / La Castellana,"EN ARRIENDO $3,300,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Porcelanato,2,102 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,5,102 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
85,Código 1303575  / Belen Parque,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Baldosa comun,2,135 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,5,3,135 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
86,Código 1303556  / La Mota,"EN ARRIENDO $3,000,000",Apartamento en Arriendo La Mota Medellin ,La Mota,Ceramica,4,120 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,1 + cuarto útil (),,4,4,120 M2.,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
87,Código 1303523  / Belén Aliadas,"EN ARRIENDO $1,650,000",Apartamento en Arriendo Belén Aliadas Medellin ,Belén Aliadas,Baldosa comun,2,78 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,4,78 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
88,Código 1303511  / Belen La Gloria,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Belen La Gloria Medellin ,Belen La Gloria,Ceramica,3,140 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,0 (),,4,3,140 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Código 1303468  / Belén Los Alpes,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Baldosa comun,2,150 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 + cuarto útil (),,7,3,150 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Código 1303411  / Guayabal,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,3,70 M2.,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Código 1303391  / Belen Altavista,"EN ARRIENDO $900,000",Apartamento en Arriendo Belen Altavista Medellin ,Belen Altavista,Ceramica,1,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,2,3,60 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Código 1303390  / Belén La Nubia,"EN ARRIENDO $2,100,000",Apartamento en Arriendo Belén La Nubia Medellin ,Belén La Nubia,Baldosa comun,2,75 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,4,75 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
93,Código 1303373  / Belén Rincón,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Belén Rincón Medellin ,Belén Rincón,Baldosa comun,2,75 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,4,75 M2.,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
94,Código 1303360  / Santa Fé,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,2 + Baño de servicio,68 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,4,68 M2.,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
95,Código 1303143  / Rodeo Alto,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Rodeo Alto Medellin ,Rodeo Alto,Porcelanato,2,51 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,3,51 M2.,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
96,Código 1303137  / Belén San Bernardo,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,2,90 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,4,3,90 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
97,Código 1303116  / Guayabal,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,CeramicaY madera laminada,"2
                                    cabinados en vidrio",70 M2. aproximadamente,Medellin Zona 4 - Belen,1,IntegralCon red de gas,1 + cuarto útil (),,"3
                                    Dos con closet y uno con Vestier",4,70 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
98,Código 1303040  / Belen Altavista,"EN ARRIENDO $1,140,000",Apartamento en Arriendo Belen Altavista Medellin ,Belen Altavista,Ceramica,1,45 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,45 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Código 1302700  / Guayabal,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,69 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,5,69 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0
100,Código 1302671  / Campo Amor,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Campo Amor Medellin ,Campo Amor,Ceramica,2,90 M2. aproximadamente,Medellin Zona 4 - Belen,3,Integral,0 (),,3,3,90 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101,Código 1302607  / Guayabal,"EN ARRIENDO $1,150,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,57 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,2,57 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Código 1302557  / Rosales,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2,115 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 + cuarto útil (),,3,5,115 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
103,Código 1302502  / Belén San Bernardo,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,2,57 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,2,4,57 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
104,Código 1302501  / Belen Granada,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Belen Granada Medellin ,Belen Granada,Marmol,2,157 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,1 (),,3,3,157 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Código 1302448  / Belén Rincón,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Belén Rincón Medellin ,Belén Rincón,Ceramica,2,53 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,3,53 M2.,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0
106,Código 1296944  / Santa Fé,"EN ARRIENDO $2,450,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,"2 + Baño de servicio
                                    cabinados",110 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,"3 + Alcoba de servicio
                                    closet",4,110 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
107,Código 1302287  / Guayabal,"EN ARRIENDO $2,650,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,52 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,4,52 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
108,Código 1302175  / Guayabal,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,5,70 M2.,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0
109,Código 1302125  / Belen Parque,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,2,54 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,54 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Código 1301875  / Belén Rincón,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Belén Rincón Medellin ,Belén Rincón,Ceramica,1,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (COMUNES),,3,3,55 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
111,Código 1299763  / Belén San Bernardo,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,2,3,50 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
112,Código 1299720  / Belén San Bernardo,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,2,80 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,1 (),,4,4,80 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
113,Código 1299678  / Loma de los Bernal,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,3,110 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,2 + cuarto útil (),,3,5,110 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
114,Código 1299607  / Belen Parque,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,2,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,0,55 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
115,Código 1299557  / Belén Miravalle,"EN ARRIENDO $6,500,000",Apartamento en Arriendo Belén Miravalle Medellin ,Belén Miravalle,Baldosa comun,3,285 M2. aproximadamente,Medellin Zona 4 - Belen,2,Sencilla,1 (),,4,5,285 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Código 1299539  / Fatima,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Fatima Medellin ,Fatima,Ceramica,2,80 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,4,80 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
117,Código 1299490  / Nueva Villa Aburrá,"EN ARRIENDO $2,700,000",Apartamento en Arriendo Nueva Villa Aburrá Medellin ,Nueva Villa Aburrá,Ceramica,3,115 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,0,115 M2.,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
118,Código 1299405  / Belen Altavista,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Belen Altavista Medellin ,Belen Altavista,Baldosa comun,1,45 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,1,3,45 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
119,Código 1299343  / Belén Miravalle,"EN ARRIENDO $2,700,000",Apartamento en Arriendo Belén Miravalle Medellin ,Belén Miravalle,Ceramica,2,110 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,4,110 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Código 1299310  / Nueva Villa Aburrá,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Nueva Villa Aburrá Medellin ,Nueva Villa Aburrá,Ceramica,1,50 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,2,5,50 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
121,Código 1299206  / Porvenir,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Porvenir Medellin ,Porvenir,Ceramica,3,180 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,1 (),,4,4,200 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
122,Código 1299145  / Nueva Villa Aburrá,"EN ARRIENDO $2,700,000",Apartamento en Arriendo Nueva Villa Aburrá Medellin ,Nueva Villa Aburrá,Ceramica,3,115 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,4,4,115 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
123,Código 1298961  / Belen Granada,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Belen Granada Medellin ,Belen Granada,Ceramica,1 + Baño de servicio,200 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,5,200 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
124,Código 1298937  / Belen La Gloria,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Belen La Gloria Medellin ,Belen La Gloria,Ceramica,2,120 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,7,3,120 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
125,Código 1298919  / Belén La Nubia,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Belén La Nubia Medellin ,Belén La Nubia,Ceramica,2,90 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (no tiene parqueadero),,3,4,90 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Código 1298888  / Loma de los Bernal,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,3,119 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (1),,3,5,119 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
127,Código 1298732  / Nueva Villa Aburrá,"EN ARRIENDO $2,700,000",Apartamento en Arriendo Nueva Villa Aburrá Medellin ,Nueva Villa Aburrá,Ceramica,2 + Baño de servicio,100 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,5,100 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
128,Código 1298715  / Loma de los Bernal,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Porcelanato,2,90 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,4,90 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
129,Código 1298630  / Belen Parque,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,1,52 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,"2
                                    las habitaciones son en galeria.",4,52 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Código 1298625  / Loma de los Bernal,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,2,65 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,4,65 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
131,Código 1298594  / Belen Parque,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,2,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,0,55 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
132,Código 1298559  / Guayabal,"EN ARRIENDO $2,470,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,75 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,4,75 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
133,Código 1298391  / Belen Parque,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,2,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,3,55 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
134,Código 1298346  / Belen Parque,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,2,65 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),ALCOBAS EN GALERIA,2,4,65 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Código 1298321  / Belén San Bernardo,"EN ARRIENDO $3,550,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,2,140 M2. aproximadamente,Medellin Zona 4 - Belen,2,Sencilla,1 (),,4,3,140 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Código 1296617  / Belén San Bernardo,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,3,55 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
137,Código 1298189  / Guayabal,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,IntegralCocina integral abierta con barra,0 (),,1,4,70 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
138,Código 1298181  / Belén San Bernardo,"EN ARRIENDO $3,550,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,2,140 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,4,3,140 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
139,Código 1298115  / Belen Parque,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,2,56 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,2,3,56 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
140,Código 1297924  / Guayabal,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,62 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,0,62 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
141,Código 1297617  / Guayabal,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Porcelanato,2,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (cubierto),,2,4,55 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
142,Código 1297508  / Nueva Villa Aburrá,"EN ARRIENDO $2,680,000",Apartamento en Arriendo Nueva Villa Aburrá Medellin ,Nueva Villa Aburrá,Ceramica,3,114 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3 + Alcoba de servicio,5,114 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
143,Código 1297196  / Belén Rincón,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Belén Rincón Medellin ,Belén Rincón,Ceramica,1,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,0,60 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
144,Código 1297133  / Loma de los Bernal,"EN ARRIENDO $5,900,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Porcelanato,4,120 M2. aproximadamente,Medellin Zona 4 - Belen,1,Mixta,1 + cuarto útil (Doble),,3,5,120 M2.,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
145,Código 1297035  / Belén Rincón,"EN ARRIENDO $850,000",Apartamento en Arriendo Belén Rincón Medellin ,Belén Rincón,Ceramica,1,65 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,2,65 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Código 1296936  / Buenavista,"EN ARRIENDO $750,000",Apartamento en Arriendo Buenavista Medellin ,Buenavista,Ceramica,1,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,3,60 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
