R2_train,R2_test,RMSE_train,RMSE_test,MAPE_train,MAPE_test,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,diff
0.6892548986702192,0.6658019621116886,817136.549986569,847110.0008394691,0.3014970466048401,0.29196632037258313,2,12,1,3,80,0.023452936558530535
0.6892548986702192,0.6658019621116885,817136.549986569,847110.0008394691,0.3014970466048401,0.29196632037258313,2,12,3,2,80,0.023452936558530646
0.6892548986702192,0.6658019621116885,817136.549986569,847110.0008394694,0.3014970466048401,0.29196632037258313,2,12,5,2,80,0.023452936558530646
0.6892548986702192,0.6658019621116885,817136.549986569,847110.0008394694,0.3014970466048401,0.29196632037258313,2,12,3,3,80,0.023452936558530646
0.6892548986702192,0.6658019621116884,817136.5499865689,847110.0008394693,0.3014970466048401,0.29196632037258313,2,12,1,5,80,0.023452936558530757
0.6892548986702192,0.6658019621116884,817136.549986569,847110.0008394693,0.3014970466048401,0.2919663203725831,2,12,3,5,80,0.023452936558530757
0.6892548986702194,0.6658019621116885,817136.549986569,847110.0008394694,0.3014970466048401,0.29196632037258313,2,12,1,2,80,0.023452936558530868
0.694046195951108,0.67049861410284,810812.470799028,841136.509438223,0.30762863379057886,0.2974726333384939,2,10,3,3,80,0.023547581848267995
0.694046195951108,0.67049861410284,810812.4707990282,841136.5094382229,0.30762863379057886,0.2974726333384939,2,10,3,2,80,0.023547581848267995
0.694046195951108,0.67049861410284,810812.470799028,841136.5094382229,0.30762863379057886,0.2974726333384939,2,10,5,5,80,0.023547581848267995
0.694046195951108,0.6704986141028398,810812.4707990282,841136.5094382229,0.30762863379057886,0.2974726333384939,2,10,1,5,80,0.023547581848268107
0.694046195951108,0.6704986141028398,810812.470799028,841136.5094382229,0.30762863379057886,0.2974726333384939,2,10,1,3,80,0.023547581848268107
0.6940461959511081,0.67049861410284,810812.470799028,841136.509438223,0.30762863379057886,0.2974726333384939,2,10,5,3,80,0.023547581848268107
0.694046195951108,0.6704986141028398,810812.4707990282,841136.5094382229,0.30762863379057886,0.2974726333384939,2,10,5,2,80,0.023547581848268107
0.6940461959511081,0.6704986141028398,810812.470799028,841136.5094382229,0.30762863379057886,0.2974726333384939,2,10,1,2,80,0.023547581848268218
0.6940461959511081,0.6704986141028398,810812.470799028,841136.5094382229,0.30762863379057886,0.2974726333384939,2,10,3,5,80,0.023547581848268218
0.6870734868927393,0.6633016098346332,819999.6585894929,850272.9854482339,0.3035733246340305,0.2941385706648996,2,12,5,2,40,0.023771877058106128
0.6870734868927393,0.6633016098346332,819999.6585894928,850272.9854482339,0.3035733246340304,0.29413857066489957,2,12,1,2,40,0.023771877058106128
0.6870734868927393,0.6633016098346332,819999.6585894929,850272.9854482338,0.3035733246340304,0.2941385706648996,2,12,3,5,40,0.023771877058106128
0.6870734868927393,0.6633016098346332,819999.6585894928,850272.9854482339,0.3035733246340304,0.2941385706648995,2,12,5,5,40,0.023771877058106128
0.6870734868927395,0.6633016098346332,819999.6585894929,850272.9854482338,0.3035733246340305,0.29413857066489957,2,12,3,2,40,0.02377187705810635
0.6870734868927395,0.6633016098346332,819999.6585894929,850272.9854482339,0.3035733246340304,0.29413857066489957,2,12,5,3,40,0.02377187705810635
0.6870734868927395,0.6633016098346332,819999.6585894929,850272.9854482339,0.3035733246340304,0.2941385706648995,2,12,1,5,40,0.02377187705810635
0.6870734868927395,0.6633016098346332,819999.6585894929,850272.9854482338,0.3035733246340305,0.2941385706648996,2,12,3,3,40,0.02377187705810635
0.6870734868927395,0.6633016098346332,819999.6585894928,850272.9854482339,0.3035733246340304,0.2941385706648995,2,12,1,3,40,0.02377187705810635
0.6914384510984455,0.667574783757049,814260.5497304532,844860.1793370658,0.30064327953878883,0.29146839076624054,2,12,5,3,200,0.023863667341396444
0.6914384510984455,0.667574783757049,814260.5497304532,844860.1793370658,0.30064327953878894,0.29146839076624054,2,12,5,2,200,0.023863667341396444
0.6914384510984455,0.667574783757049,814260.5497304532,844860.1793370658,0.30064327953878894,0.29146839076624054,2,12,5,5,200,0.023863667341396444
0.6914605538114069,0.6675806577126094,814231.3858738799,844852.7149618792,0.30062843954962715,0.29146880670737574,2,12,1,5,200,0.023879896098797482
0.6914605538114069,0.6675806577126094,814231.3858738799,844852.7149618793,0.30062843954962715,0.29146880670737574,2,12,3,3,200,0.023879896098797482
0.6914605538114069,0.6675806577126094,814231.3858738799,844852.7149618793,0.30062843954962715,0.2914688067073758,2,12,3,2,200,0.023879896098797482
0.6914605538114069,0.6675806577126093,814231.3858738799,844852.7149618793,0.30062843954962715,0.29146880670737574,2,12,3,5,200,0.023879896098797593
0.6914605538114069,0.6675806577126093,814231.3858738799,844852.7149618794,0.30062843954962715,0.29146880670737574,2,12,1,3,200,0.023879896098797593
0.6914605538114069,0.6675806577126093,814231.3858738799,844852.7149618793,0.30062843954962715,0.29146880670737574,2,12,1,2,200,0.023879896098797593
0.6908333984888066,0.666928585584969,815058.4929474598,845680.9384418499,0.30199823111705615,0.2925637694221513,2,12,5,3,100,0.023904812903837613
0.6908333984888066,0.6669285855849689,815058.49294746,845680.9384418499,0.30199823111705615,0.29256376942215134,2,12,1,5,100,0.023904812903837724
0.6908333984888066,0.6669285855849689,815058.49294746,845680.9384418499,0.30199823111705615,0.29256376942215134,2,12,3,5,100,0.023904812903837724
0.6908333984888066,0.6669285855849689,815058.49294746,845680.9384418499,0.30199823111705615,0.29256376942215134,2,12,3,2,100,0.023904812903837724
0.6908333984888066,0.6669285855849689,815058.49294746,845680.9384418499,0.3019982311170561,0.2925637694221513,2,12,5,2,100,0.023904812903837724
0.6908333984888066,0.6669285855849689,815058.49294746,845680.9384418499,0.30199823111705615,0.29256376942215134,2,12,1,3,100,0.023904812903837724
0.6908333984888066,0.6669285855849689,815058.49294746,845680.9384418499,0.30199823111705615,0.29256376942215134,2,12,5,5,100,0.023904812903837724
0.6908333984888066,0.6669285855849689,815058.49294746,845680.9384418499,0.30199823111705615,0.2925637694221513,2,12,1,2,100,0.023904812903837724
0.6908333984888066,0.6669285855849689,815058.49294746,845680.9384418499,0.30199823111705615,0.2925637694221513,2,12,3,3,100,0.023904812903837724
0.6917782562362351,0.6675703947766871,813812.0717236529,844865.7566253025,0.31152846810185214,0.30233071530387806,2,10,5,3,40,0.024207861459548008
0.6917782562362352,0.6675703947766872,813812.0717236529,844865.7566253025,0.31152846810185214,0.30233071530387806,2,10,3,2,40,0.024207861459548008
0.6917782562362352,0.6675703947766872,813812.0717236529,844865.7566253026,0.31152846810185214,0.3023307153038781,2,10,1,3,40,0.024207861459548008
0.6917782562362352,0.6675703947766872,813812.0717236529,844865.7566253025,0.31152846810185214,0.30233071530387806,2,10,3,3,40,0.024207861459548008
0.6917782562362352,0.6675703947766872,813812.0717236529,844865.7566253025,0.3115284681018522,0.30233071530387806,2,10,5,2,40,0.024207861459548008
0.6917782562362352,0.6675703947766872,813812.0717236529,844865.7566253025,0.31152846810185214,0.30233071530387806,2,10,3,5,40,0.024207861459548008
0.6917782562362353,0.6675703947766872,813812.0717236529,844865.7566253025,0.3115284681018522,0.3023307153038781,2,10,1,2,40,0.02420786145954812
0.6917782562362352,0.6675703947766871,813812.071723653,844865.7566253025,0.3115284681018522,0.30233071530387806,2,10,1,5,40,0.02420786145954812
0.6917782562362352,0.6675703947766871,813812.0717236529,844865.7566253025,0.31152846810185214,0.30233071530387806,2,10,5,5,40,0.02420786145954812
0.6882547759808078,0.6639305658500992,818450.456938326,849478.4549369786,0.30206936567231923,0.2929416323149845,2,12,5,5,60,0.024324210130708512
0.688254775980808,0.6639305658500994,818450.456938326,849478.4549369786,0.30206936567231923,0.2929416323149845,2,12,3,3,60,0.024324210130708623
0.6882547759808078,0.6639305658500991,818450.456938326,849478.4549369786,0.3020693656723193,0.29294163231498443,2,12,1,2,60,0.024324210130708623
0.6882547759808078,0.6639305658500991,818450.456938326,849478.4549369788,0.30206936567231923,0.29294163231498443,2,12,3,2,60,0.024324210130708623
0.6882547759808079,0.6639305658500992,818450.456938326,849478.4549369786,0.30206936567231923,0.2929416323149844,2,12,5,3,60,0.024324210130708623
0.6882547759808079,0.6639305658500992,818450.4569383261,849478.4549369786,0.30206936567231923,0.29294163231498443,2,12,1,5,60,0.024324210130708623
0.6882547759808079,0.6639305658500992,818450.456938326,849478.4549369786,0.30206936567231923,0.2929416323149844,2,12,1,3,60,0.024324210130708623
0.6882547759808079,0.6639305658500992,818450.4569383261,849478.4549369786,0.30206936567231923,0.2929416323149845,2,12,3,5,60,0.024324210130708623
0.6882547759808079,0.6639305658500991,818450.456938326,849478.4549369786,0.30206936567231923,0.2929416323149845,2,12,5,2,60,0.024324210130708734
0.6899796497291144,0.6654880295141421,816183.089594535,847507.7784889459,0.30122837034677047,0.2924621617252229,2,12,5,3,150,0.02449162021497231
0.6899796497291144,0.665488029514142,816183.089594535,847507.7784889458,0.3012283703467705,0.2924621617252229,2,12,1,2,150,0.02449162021497242
0.6899796497291144,0.665488029514142,816183.089594535,847507.7784889458,0.3012283703467705,0.2924621617252229,2,12,3,5,150,0.02449162021497242
0.6899796497291144,0.665488029514142,816183.089594535,847507.7784889458,0.3012283703467705,0.2924621617252229,2,12,5,2,150,0.02449162021497242
0.6899796497291144,0.665488029514142,816183.089594535,847507.7784889459,0.3012283703467705,0.2924621617252229,2,12,3,2,150,0.02449162021497242
0.6899796497291144,0.665488029514142,816183.089594535,847507.7784889459,0.3012283703467705,0.2924621617252229,2,12,3,3,150,0.02449162021497242
0.6899796497291144,0.665488029514142,816183.089594535,847507.7784889459,0.3012283703467705,0.2924621617252229,2,12,1,3,150,0.02449162021497242
0.6899796497291146,0.665488029514142,816183.089594535,847507.7784889458,0.3012283703467705,0.2924621617252229,2,12,1,5,150,0.024491620214972643
0.6899796497291146,0.665488029514142,816183.089594535,847507.7784889459,0.3012283703467705,0.2924621617252229,2,12,5,5,150,0.024491620214972643
0.6846309344176367,0.6597357992960082,823193.69758969,854763.5433292403,0.3002957750115789,0.2916678720883351,2,14,5,3,80,0.024895135121628442
0.6846309344176367,0.6597357992960082,823193.69758969,854763.5433292403,0.3002957750115789,0.29166787208833517,2,14,5,2,80,0.024895135121628442
0.6846309344176367,0.6597357992960082,823193.69758969,854763.5433292404,0.30029577501157895,0.29166787208833517,2,14,3,5,80,0.024895135121628442
0.6846309344176367,0.6597357992960082,823193.69758969,854763.5433292404,0.30029577501157895,0.29166787208833517,2,14,3,3,80,0.024895135121628442
0.6846309344176367,0.6597357992960082,823193.69758969,854763.5433292402,0.3002957750115789,0.29166787208833517,2,14,3,2,80,0.024895135121628442
0.6846309344176367,0.6597357992960082,823193.69758969,854763.5433292402,0.30029577501157895,0.29166787208833517,2,14,1,3,80,0.024895135121628442
0.6846309344176367,0.6597357992960082,823193.69758969,854763.5433292403,0.3002957750115789,0.2916678720883351,2,14,1,5,80,0.024895135121628442
0.6846309344176367,0.6597357992960082,823193.69758969,854763.5433292404,0.3002957750115789,0.29166787208833517,2,14,5,5,80,0.024895135121628442
0.6846309344176367,0.6597357992960082,823193.69758969,854763.5433292404,0.30029577501157895,0.29166787208833517,2,14,1,2,80,0.024895135121628442
0.6844305518150204,0.6594613700049391,823455.1809109561,855108.1650601253,0.299858240292118,0.2909704926551801,2,14,1,3,100,0.024969181810081342
0.6844305518150204,0.659461370004939,823455.1809109562,855108.1650601253,0.299858240292118,0.2909704926551801,2,14,3,3,100,0.024969181810081453
0.6844305518150204,0.659461370004939,823455.1809109561,855108.1650601253,0.29985824029211794,0.2909704926551801,2,14,5,5,100,0.024969181810081453
0.6844305518150204,0.659461370004939,823455.1809109561,855108.1650601252,0.29985824029211805,0.2909704926551801,2,14,5,2,100,0.024969181810081453
0.6844305518150204,0.659461370004939,823455.1809109562,855108.1650601253,0.29985824029211805,0.29097049265518016,2,14,3,5,100,0.024969181810081453
0.6844305518150204,0.659461370004939,823455.1809109561,855108.1650601253,0.29985824029211794,0.2909704926551801,2,14,3,2,100,0.024969181810081453
0.6844305518150204,0.659461370004939,823455.1809109562,855108.1650601253,0.29985824029211805,0.29097049265518005,2,14,1,2,100,0.024969181810081453
0.6844305518150207,0.6594613700049391,823455.1809109562,855108.1650601252,0.29985824029211794,0.29097049265518005,2,14,5,3,100,0.024969181810081564
0.6844305518150205,0.659461370004939,823455.1809109562,855108.1650601253,0.299858240292118,0.2909704926551801,2,14,1,5,100,0.024969181810081564
0.6830631902376803,0.657196473456988,825237.267105246,857947.0822370051,0.3007141395201641,0.292859410842053,2,14,1,3,60,0.0258667167806923
0.6830631902376803,0.657196473456988,825237.267105246,857947.0822370051,0.3007141395201641,0.292859410842053,2,14,3,5,60,0.0258667167806923
0.6830631902376803,0.657196473456988,825237.267105246,857947.0822370051,0.3007141395201641,0.292859410842053,2,14,3,3,60,0.0258667167806923
0.6830631902376803,0.657196473456988,825237.267105246,857947.0822370051,0.3007141395201641,0.292859410842053,2,14,1,2,60,0.0258667167806923
0.6830631902376803,0.657196473456988,825237.267105246,857947.0822370051,0.3007141395201641,0.292859410842053,2,14,1,5,60,0.0258667167806923
0.6830631902376803,0.657196473456988,825237.267105246,857947.082237005,0.3007141395201641,0.292859410842053,2,14,5,3,60,0.0258667167806923
0.6830631902376803,0.657196473456988,825237.267105246,857947.0822370051,0.3007141395201641,0.292859410842053,2,14,3,2,60,0.0258667167806923
0.6830631902376804,0.657196473456988,825237.267105246,857947.0822370051,0.3007141395201641,0.292859410842053,2,14,5,2,60,0.02586671678069241
0.6830631902376805,0.657196473456988,825237.267105246,857947.0822370051,0.3007141395201641,0.292859410842053,2,14,5,5,60,0.025866716780692522
0.68799447476362,0.6620429947200765,818792.080771613,851860.7093987188,0.29893375343522577,0.29017360802722975,2,14,3,2,200,0.025951480043543418
0.68799447476362,0.6620429947200765,818792.080771613,851860.7093987188,0.2989337534352259,0.29017360802722975,2,14,5,3,200,0.025951480043543418
0.68799447476362,0.6620429947200765,818792.080771613,851860.7093987188,0.2989337534352258,0.29017360802722975,2,14,3,3,200,0.025951480043543418
0.68799447476362,0.6620429947200765,818792.080771613,851860.7093987188,0.29893375343522577,0.29017360802722963,2,14,1,2,200,0.025951480043543418
0.68799447476362,0.6620429947200765,818792.0807716129,851860.7093987188,0.2989337534352258,0.29017360802722975,2,14,1,5,200,0.025951480043543418
0.68799447476362,0.6620429947200765,818792.080771613,851860.7093987188,0.2989337534352258,0.29017360802722963,2,14,5,5,200,0.025951480043543418
0.68799447476362,0.6620429947200765,818792.080771613,851860.7093987188,0.2989337534352258,0.29017360802722975,2,14,3,5,200,0.025951480043543418
0.68799447476362,0.6620429947200765,818792.080771613,851860.7093987188,0.2989337534352259,0.29017360802722975,2,14,1,3,200,0.025951480043543418
0.68799447476362,0.6620429947200765,818792.080771613,851860.7093987188,0.2989337534352258,0.29017360802722975,2,14,5,2,200,0.025951480043543418
0.7383424390094865,0.7122491566399001,749823.6522071378,786042.7451094419,0.264716499948466,0.2597550678246112,3,10,5,5,200,0.026093282369586412
0.7383424390094865,0.7122491566399001,749823.6522071378,786042.7451094419,0.264716499948466,0.2597550678246112,3,10,5,2,200,0.026093282369586412
0.7383424390094865,0.7122491566399001,749823.6522071378,786042.7451094419,0.264716499948466,0.2597550678246112,3,10,5,3,200,0.026093282369586412
0.7383847510361561,0.7122755591102148,749763.0236494152,786006.6827541068,0.26472799327719704,0.2597876480108623,3,10,1,5,200,0.0261091919259413
0.7383847510361561,0.7122755591102148,749763.0236494152,786006.6827541068,0.26472799327719704,0.2597876480108623,3,10,1,2,200,0.0261091919259413
0.7383847510361561,0.7122755591102148,749763.0236494152,786006.6827541068,0.26472799327719704,0.2597876480108623,3,10,1,3,200,0.0261091919259413
0.73836240821104,0.7122443434047422,749795.0391120686,786049.3191870552,0.2647397279727939,0.2597892117245155,3,10,3,3,200,0.026118064806297858
0.73836240821104,0.7122443434047422,749795.0391120686,786049.3191870552,0.2647397279727939,0.2597892117245155,3,10,3,2,200,0.026118064806297858
0.73836240821104,0.7122443434047422,749795.0391120686,786049.3191870552,0.26473972797279394,0.2597892117245155,3,10,3,5,200,0.026118064806297858
0.6872892453516734,0.6610573254297715,819716.9206908843,853102.0531140359,0.2995846719430203,0.29116028710933234,2,14,5,2,150,0.02623191992190188
0.6872892453516734,0.6610573254297715,819716.9206908843,853102.0531140356,0.29958467194302024,0.29116028710933234,2,14,1,5,150,0.02623191992190188
0.6872892453516734,0.6610573254297715,819716.9206908843,853102.0531140356,0.2995846719430203,0.29116028710933234,2,14,5,5,150,0.02623191992190188
0.6872892453516734,0.6610573254297715,819716.9206908843,853102.0531140359,0.2995846719430203,0.29116028710933234,2,14,5,3,150,0.02623191992190188
0.6872892453516734,0.6610573254297715,819716.9206908843,853102.0531140359,0.2995846719430203,0.29116028710933234,2,14,3,3,150,0.02623191992190188
0.6872892453516734,0.6610573254297714,819716.9206908843,853102.0531140359,0.2995846719430203,0.29116028710933234,2,14,1,3,150,0.02623191992190199
0.6872892453516734,0.6610573254297714,819716.9206908843,853102.0531140356,0.2995846719430203,0.29116028710933234,2,14,3,5,150,0.02623191992190199
0.6872892453516734,0.6610573254297714,819716.9206908843,853102.0531140356,0.2995846719430203,0.29116028710933234,2,14,1,2,150,0.02623191992190199
0.6872892453516734,0.6610573254297714,819716.9206908843,853102.0531140359,0.2995846719430203,0.29116028710933234,2,14,3,2,150,0.02623191992190199
0.7369248068269482,0.710486086636128,751852.1398497903,788447.1378296264,0.2679254391886335,0.2640500701994804,3,10,1,5,40,0.026438720190820164
0.7369248068269482,0.710486086636128,751852.1398497903,788447.1378296264,0.2679254391886335,0.26405007019948046,3,10,1,3,40,0.026438720190820164
0.7369248068269482,0.710486086636128,751852.1398497903,788447.1378296263,0.2679254391886335,0.26405007019948046,3,10,1,2,40,0.026438720190820164
0.7368811397751753,0.7104012575940926,751914.5360864841,788562.6388707646,0.2679711168577541,0.26407609933681586,3,10,3,2,40,0.02647988218108277
0.7368811397751754,0.7104012575940926,751914.5360864841,788562.6388707646,0.2679711168577541,0.26407609933681586,3,10,3,3,40,0.02647988218108288
0.7368811397751754,0.7104012575940926,751914.5360864841,788562.6388707645,0.26797111685775404,0.26407609933681586,3,10,3,5,40,0.02647988218108288
0.7368922583203017,0.7103877771232887,751898.6491903224,788580.9919752001,0.2679184235740346,0.2640497800407123,3,10,5,5,40,0.026504481197012986
0.7368922583203017,0.7103877771232887,751898.6491903224,788580.9919752001,0.2679184235740346,0.2640497800407123,3,10,5,2,40,0.026504481197012986
0.7368922583203018,0.7103877771232887,751898.6491903224,788580.9919752001,0.26791842357403456,0.2640497800407123,3,10,5,3,40,0.026504481197013097
0.7383025751982148,0.7109368422294418,749880.7682523559,787833.1165655971,0.264534097397771,0.2603027990867643,3,10,5,5,150,0.027365732968773093
0.7383025751982148,0.7109368422294418,749880.7682523559,787833.1165655971,0.264534097397771,0.2603027990867643,3,10,5,2,150,0.027365732968773093
0.7383025751982148,0.7109368422294418,749880.7682523559,787833.1165655971,0.264534097397771,0.2603027990867643,3,10,5,3,150,0.027365732968773093
0.7383648437696206,0.7109915189035076,749791.5492198506,787758.6032100512,0.26455203562259777,0.26033337564453707,3,10,1,3,150,0.02737332486611299
0.7383648437696206,0.7109915189035076,749791.5492198506,787758.6032100514,0.26455203562259777,0.26033337564453707,3,10,1,5,150,0.02737332486611299
0.7383648437696206,0.7109915189035076,749791.5492198506,787758.6032100514,0.26455203562259777,0.26033337564453707,3,10,1,2,150,0.02737332486611299
0.7383340541323493,0.7109473741764959,749835.6662471808,787818.7641792274,0.26456603975292653,0.26033965296454575,3,10,3,5,150,0.02738667995585342
0.7383340541323493,0.7109473741764959,749835.6662471808,787818.7641792274,0.26456603975292653,0.26033965296454575,3,10,3,3,150,0.02738667995585342
0.7383340541323493,0.7109473741764958,749835.6662471808,787818.7641792274,0.26456603975292653,0.26033965296454575,3,10,3,2,150,0.027386679955853532
0.681257853286708,0.6536360465824766,827584.2897779536,862390.9793424932,0.301842177763235,0.2958937744782038,2,14,1,5,40,0.02762180670423131
0.681257853286708,0.6536360465824766,827584.2897779536,862390.9793424933,0.301842177763235,0.2958937744782038,2,14,1,3,40,0.02762180670423131
0.681257853286708,0.6536360465824766,827584.2897779536,862390.9793424933,0.301842177763235,0.2958937744782038,2,14,5,5,40,0.02762180670423131
0.681257853286708,0.6536360465824766,827584.2897779536,862390.9793424933,0.30184217776323513,0.2958937744782038,2,14,5,3,40,0.02762180670423131
0.681257853286708,0.6536360465824766,827584.2897779536,862390.9793424931,0.3018421777632352,0.29589377447820386,2,14,5,2,40,0.02762180670423131
0.681257853286708,0.6536360465824766,827584.2897779536,862390.9793424932,0.3018421777632352,0.2958937744782039,2,14,3,3,40,0.02762180670423131
0.681257853286708,0.6536360465824766,827584.2897779539,862390.9793424931,0.301842177763235,0.29589377447820386,2,14,3,5,40,0.02762180670423131
0.681257853286708,0.6536360465824765,827584.2897779536,862390.9793424932,0.30184217776323513,0.29589377447820386,2,14,1,2,40,0.027621806704231422
0.681257853286708,0.6536360465824765,827584.2897779536,862390.9793424932,0.301842177763235,0.29589377447820386,2,14,3,2,40,0.027621806704231422
0.7374485892146772,0.7095748682625685,751103.2985832987,789686.9454199952,0.2657923012627522,0.2612597933110502,3,10,1,5,80,0.027873720952108605
0.7374485892146773,0.7095748682625685,751103.2985832986,789686.9454199952,0.2657923012627523,0.26125979331105026,3,10,1,3,80,0.027873720952108716
0.7374485892146773,0.7095748682625685,751103.2985832987,789686.9454199952,0.2657923012627523,0.2612597933110502,3,10,1,2,80,0.027873720952108716
0.7368174870362254,0.7088844427390014,752005.4807747005,790625.0466910445,0.2669152289255096,0.2623579442307023,3,10,1,5,60,0.027933044297223986
0.7368174870362254,0.7088844427390014,752005.4807747005,790625.0466910445,0.26691522892550956,0.2623579442307023,3,10,1,3,60,0.027933044297223986
0.7368174870362254,0.7088844427390014,752005.4807747006,790625.0466910445,0.2669152289255096,0.2623579442307023,3,10,1,2,60,0.027933044297223986
0.7373871687247875,0.7094397040028664,751191.1488726434,789870.6847449725,0.2658115612563104,0.261278582422788,3,10,5,3,80,0.02794746472192111
0.7373871687247875,0.7094397040028664,751191.1488726434,789870.6847449724,0.26581156125631034,0.261278582422788,3,10,5,2,80,0.02794746472192111
