R2_train,R2_test,RMSE_train,RMSE_test,MAPE_train,MAPE_test,learning_rate,loss,max_depth,max_features,n_estimators,diff
0.7684310307651392,0.7335840138034705,706016.0498262692,753005.4304952371,0.19014696423045183,0.19875253633251036,0.1,absolute_error,3,log2,45,0.0348470169616687
0.7684310307651392,0.7335840138034705,706016.0498262692,753005.4304952371,0.19014696423045183,0.19875253633251036,0.1,absolute_error,3,sqrt,45,0.0348470169616687
0.7730565618232984,0.7362648113105512,698929.2367943786,749207.3120436585,0.18746739615348998,0.19726010202673194,0.1,absolute_error,3,sqrt,50,0.03679175051274719
0.7730565618232984,0.7362648113105512,698929.2367943786,749207.3120436585,0.18746739615348998,0.19726010202673194,0.1,absolute_error,3,log2,50,0.03679175051274719
0.7902795664142346,0.7482289208456974,671884.7226067726,732016.530480534,0.20364628571656893,0.21812936876126013,0.1,huber,3,log2,45,0.042050645568537215
0.7902795664142346,0.7482289208456974,671884.7226067726,732016.530480534,0.20364628571656893,0.21812936876126013,0.1,huber,3,sqrt,45,0.042050645568537215
0.7945943965752258,0.7517180571439259,664937.0558555262,726926.5569983274,0.20041404901548926,0.2153536360987669,0.1,huber,3,log2,50,0.04287633943129987
0.7945943965752258,0.7517180571439259,664937.0558555262,726926.5569983274,0.20041404901548926,0.2153536360987669,0.1,huber,3,sqrt,50,0.04287633943129987
0.7925294306496314,0.7486101538038815,668271.0415524631,731462.1090787898,0.21590534735495584,0.22926668609430825,0.1,squared_error,3,log2,45,0.04391927684574992
0.7925294306496314,0.7486101538038815,668271.0415524631,731462.1090787898,0.21590534735495584,0.22926668609430825,0.1,squared_error,3,sqrt,45,0.04391927684574992
0.7968813665871992,0.7528003188784033,661225.0158126418,725340.489169634,0.21289742230371841,0.22619887709259595,0.1,squared_error,3,sqrt,50,0.04408104770879595
0.7968813665871992,0.7528003188784033,661225.0158126418,725340.489169634,0.21289742230371841,0.22619887709259595,0.1,squared_error,3,log2,50,0.04408104770879595
