codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
Código 1269855  / Belén Las Mercedes,"EN ARRIENDO $930,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,25 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,25 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Código 1267091  / Malibú,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Malibú Medellin ,Malibú,Ceramica,2,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,5,70 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1266939  / Loma de los Bernal,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,4,250 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,5,5,250 M2.,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
Código 1266644  / Loma de los Bernal,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Madera laminada,2,75 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),mini golf,3,5,75 M2.,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0
Código 1265583  / Porvenir,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Porvenir Medellin ,Porvenir,Ceramica,2,160 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),"Casa en arriendo en belen porvenir,se puede usar para oficinas, consta de 6 alcobas, 4 closet, 2 baños cabinados, cocina integral 2 patios, sala, comedor, red de gas, piso en ceramica. 160mts
https://www.inmobiliariatrianon.com/inmueble/4162",6,4,160 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1262957  / Malibú,"EN ARRIENDO $9,500,000",Apartamento en Arriendo Malibú Medellin ,Malibú,Ceramica,10,400 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,1 (garaje  caben 2 carros),,10,5,400 M2.,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Código 1262013  / Rosales,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),"https://www.inmobiliariatrianon.com/inmueble/4135
Inmueble para arrendar en el sector de rosales, $1.400.000 para vivienda, $1.900.000 para Negocio, consta  de 1 alcoba, 2 baños, cocina semi integral, 1 patio, sala comedor, red de gas, zona de parqueo, piso en ceramica",1,4,70 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1260832  / Belén Los Alpes,"EN ARRIENDO $1,350,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,1,30 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),"https://www.inmobiliariatrianon.com/inmueble/4126
Arrendamos inmueble para vivienda $1.350.000 para local $1.500.000
Conta de 1 alcoba, closet, cocina sencilla, red de gas, zona de ropas,1 baño con orinal, puerta garaje piso en ceramica.",1,4,30 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1259475  / Belén Las Mercedes,"EN ARRIENDO $920,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,30 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,30 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1258276  / Belén La Palma,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,224.1 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,5,224 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1255521  / Belén Los Alpes,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,1,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,4,60 M2.,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1255086  / Belén La Palma,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,16 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,16 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1254572  / Rosales,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2,35 M2. aproximadamente,Medellin Zona 4 - Belen,5,Integral,0 (),,3,4,35 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1254440  / Fatima,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Fatima Medellin ,Fatima,Ceramica,3,210 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,"4
                                    Cuatro alcobas con closet",4,210 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Código 1252568  / Belén La Palma,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,20 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,4,20 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1247867  / Belén Aliadas,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Belén Aliadas Medellin ,Belén Aliadas,Ceramica,2,63 M2. aproximadamente,Medellin Zona 4 - Belen,3,Integral,0 (),,2,4,63 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1246527  / Rosales,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2 + Baño de servicio,170 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3 + Alcoba de servicio,5,170 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1246101  / Belén Aliadas,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Belén Aliadas Medellin ,Belén Aliadas,Ceramica,2,68 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,5,68 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1242927  / Rosales,"EN ARRIENDO $6,000,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,4,320 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,8,5,320 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1234502  / Belén Los Alpes,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,1,42 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),"ventanal, zona de ropas",1,4,42 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1230722  / Belen Granada,"EN ARRIENDO $7,000,000",Apartamento en Arriendo Belen Granada Medellin ,Belen Granada,Ceramica,5,254 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,3 + cuarto útil (),,5,4,254 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1229838  / Fatima,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Fatima Medellin ,Fatima,Ceramica,3,120 M2. aproximadamente,Medellin Zona 4 - Belen,4,Integral,1 (),"ventanal, parqueadero cubierto,",3,5,120 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1209571  / La Castellana,"EN ARRIENDO $3,700,000",APARTAMENTO EN ARRIENDO SECTOR LA CASTELLANA,La Castellana,Ceramica,2,90 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,5,90 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1209555  / La Castellana,"EN ARRIENDO $3,800,000",APARTAMENTO EN ARRIENDO SECTOR LA CASTELLA,La Castellana,Ceramica,2,95 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,5,95 M2.,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1198208  / Belén Las Mercedes,"EN ARRIENDO $990,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,30 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,30 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1198184  / Belén Las Mercedes,"EN ARRIENDO $930,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,25 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,25 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1192885  / Santa Fé,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,1,45 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,4,45 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1192289  / Santa Fé,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,"1
                                    CABINADO",48 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,"2
                                    1 CLOSET",4,48 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1190763  / Malibú,"EN ARRIENDO $5,500,000",Apartamento en Arriendo Malibú Medellin ,Malibú,Retal de marmol,3,220 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,4,0,220 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
